nilai,fitur
0.3181798312258492,gen
0.7023216027346738,gender
0.4136946369002169,general
0.3187079761859083,gengss
0.6258334802399373,genshin
0.34725116640131787,genteng
0.23758576994454794,gentle
0.44269033394708657,gentlebiome
0.39235128259022684,gentong
0.5173582993685697,gentongg
2.2547824646789376,gerak
0.5168911024214833,ges
0.6502962172280883,geser
0.15332175658425162,gess
1.8460691049544717,get
0.5390580405833963,gglow
0.6594522179539397,gi
1.3735166353481798,giat
1.0897635354743314,gie
0.3108184399612771,gift
0.7609624768409922,gigi
2.329892753299918,gila
0.07132690539148268,gilaa
0.36206618469201335,giladiskon
0.4733123779386079,gilakk
0.4698101850242289,gils
0.43374707999149054,gimanaa
0.4747507360039376,gimmicknya
0.7512893030114737,gin
0.30432883033427977,gingseng
0.4676119697030727,ginii
0.2853559274462615,girls
0.527986962422186,gitu
0.06746453036068317,giveawayalert
0.2952440400015044,giveawayskincare
0.2886682256115027,gizi
0.040903615722861636,gk
0.3128413650728404,glad
0.24095384646142065,glade
0.6529445946560577,gladglow
0.42435560015641904,glass
0.29917688236449536,glasting
0.7291720938832942,gldglw
0.3614484792707882,global
0.23496022299933106,gloss
0.2937473711714261,glow
0.4248420558380124,glowdl
1.6321518333439777,glowdm
0.3331924681207762,glowgm
0.9046572572443639,glowing
0.3844871023124755,glowmaker
0.34725116640131787,glowup
0.7326041191842536,glowy
0.3170784120837513,glucosamine
0.2134477492802806,gluta
0.33677433887936875,glutanex
0.7745812885246697,glutathione
0.2960550022262908,glycolic
0.5941791968962322,gmn
0.29175826737216326,gmorn
0.11458420700787829,go
0.39648661862666357,goal
0.5914375617341793,goda
0.46320791465256106,goddess
0.3522771662451973,going
0.3350040809143869,gokujyun
0.6316897524278926,gold
0.5121065851667026,golden
0.2995839433136684,gone
0.6102610952793749,gonna
0.08494868789522117,gonta
0.4990173842301274,goo
0.767104431406844,good
0.9155587225358818,goodluck
0.5155598106347741,google
1.1765796034047045,goreng
0.6449878168962113,gosip
0.9564931097570473,gosok
0.5485092294803877,goto
0.35423219157870095,grab
0.9113810697336011,gradakan
0.36894412701222234,gram
0.032861496257835986,gratis
0.5889026110441873,gratisongkirdilazada
0.4789573498827959,gratiss
1.024088809024564,gratong
0.0823211869066014,greasy
0.29175826737216326,great
0.5534252812944088,green
0.4136946369002169,grocery
0.35423219157870095,grocey
1.9778574142994245,group
0.5671427912323426,grup
0.36206618469201335,gtgt
0.26626205871758213,gtlt
0.5121065851667026,gtu
0.10814656791077783,guardian
0.5914375617341793,gudang
0.5485092294803877,guele
0.41142531288513473,guissee
0.3993798817705075,gundul
0.6270079656120745,guri
0.2252595381896597,guyss
0.43600368357725267,gwe
0.3862601926909507,gweh
0.0840842314676069,habis
0.35423219157870095,habiss
0.34847817427493716,hada
5.858010035430149,hadalabo
1.7679099782485383,hadap
3.7240279313203195,hadiah
0.350587253872392,hadir
0.7242188815186436,hahahah
1.331397348430766,hai
0.183326766981957,hair
0.26117220467952185,haircare
0.3230141945981288,halah
0.10011266460422637,halal
1.3761833089634734,halaman
0.6111320030105205,hallo
0.7188453926849466,halo
0.40672215316375865,halodocnya
0.8843636321757563,haloo
1.8446540606873003,halu
0.9337125776063242,halus
0.6743666443637216,hampers
0.1406219149899693,hanasui
0.4924064136555498,hanasuiemina
0.3534236997184281,hancur
0.5533780788880502,handle
0.3108184399612771,hangat
0.32857730268345803,hangout
0.2804926947361167,happykocaksedih
0.29730421070279167,happyy
0.21182470279630985,hapus
0.47866367075791577,harap
6.463689275396179,harga
2.2121720354683894,harihari
0.3276600960497029,haritu
2.166091613645119,harlette
0.34643231573747785,harshkan
0.4224309741178501,harum
0.2804926947361167,hashtag
2.5674118719229844,hasil
0.3109238491044887,hasilnyaa
1.968473703810897,hata
0.571407610206959,hati
0.30167988393765444,hauff
0.9443407981790714,hauffsome
0.29175826737216326,have
0.4506018041984261,hayo
0.5126453402867995,hbs
1.8446540606873003,healing
0.22068491225192413,healthy
0.35275215656442316,heboh
3.4917405592098083,heh
0.5289674642975549,heheheww
0.2995839433136684,hello
0.3181798312258492,heloo
1.8309692742994874,help
0.5122362193610505,helpful
1.3995769231822464,hemat
0.35351624125345654,henfon
0.9785362944937539,henti
0.8720040114036995,her
0.2576087839012543,heran
0.06556363924313027,here
0.33631545818831454,hero
0.2890192698534767,hibah
0.43787687703450917,hide
0.35805376456558646,hidrasi
0.3722606183894804,hidrating
1.5982306847896164,hidung
0.8773676533956574,hidup
1.5360891629030506,high
0.38038584866276826,highcoverserumcushion
0.09809275638113527,hihi
0.40430209086290037,hihii
1.2747648538587182,hijau
0.6739008654888238,hilang
0.5814332779184096,hilangin
0.7111825581686491,hindar
1.9778574142994245,hipotesa
0.07927890182510834,his
0.5593217514753779,hitam
0.32328205083419687,hits
0.303211342319716,hitung
0.8308792406992145,hllow
0.32414960831711115,ho
0.4350868788774308,hoki
0.3058611358715984,holder
0.6677882701472931,honest
0.39491336527388654,honestly
1.8446540606873003,honey
1.100035527330311,hooman
0.22941839464972447,hope
0.3438930524096633,hormon
0.41124466328033993,hormonal
0.3534236997184281,hostnya
0.6057869334898642,hota
0.4087422262438455,hp
0.5310918514924222,hri
0.3827823144465136,hrsnya
0.3241892367953903,ht
0.4990173842301274,hubung
0.2959644324549503,huek
0.7550765771780561,hueng
0.3230085695060624,hughugmlyt
0.23496022299933106,huhuhu
0.8958672389612717,huhuu
0.4260849670152256,hujan
0.46155530387145804,hun
3.538328845747518,huyo
0.6679959385889055,hyalu
0.5819601115735644,hyaluc
0.9563243864378945,hyalucera
0.3062608409359932,hyalucica
0.33455888827814523,hyalupure
0.5366787996566453,hyalura
0.4195016718596879,hyalureca
1.5267085478198648,hyaluronic
1.617096572488245,hyalurose
0.7285794312605746,hydra
0.2236652970671305,hydralux
0.8325403448500655,hydrate
0.26953576567819987,hydrated
0.5674544522979007,hydrating
0.5063836396934258,hylucera
0.31819591934406277,hype
0.23496022299933106,hypergloss
0.27602414183374513,ianya
0.3230141945981288,ibukku
0.3560099270241388,ibupedia
0.29831852724819086,icip
0.2934563999269246,ide
0.3630305744967096,identik
0.33631545818831454,idola
0.42134336420674445,idr
0.08185826342621887,if
0.37353583777562616,ig
0.2718016856826709,igt
0.4387923460689075,iisma
1.5264421478567236,ijo
0.36799127601640624,ijoo
0.41562221759573204,ikhlaa
0.2997332267947996,iki
0.4725562038323435,ikutann
0.11622758224856854,ikutin
0.37230410484930465,ilangin
0.42133551572173533,ilangnya
0.36863953111320186,ill
0.4442076045732243,ily
0.32045373672570454,imagine
0.2934563999269246,imej
0.6419100067129089,imissu
1.1308510162330254,imitasi
0.3534236997184281,imo
0.3129167401199687,impact
1.0746928304799739,implora
0.3360557871960512,implorathe
0.6666273330874941,impression
0.33975791502748115,improve
0.3568675876200196,imuyy
1.0355648670682087,in
0.571222796811372,ina
0.08656547953226724,incer
0.40430209086290037,inceranku
0.5259503207979468,income
0.7395515283097978,indo
0.8594186772165601,indomaret
0.41307231730552074,indonesia
0.4342277007705859,indoor
0.3534236997184281,indra
0.4623718108851558,inflamasi
0.5166243182962008,influencer
0.7014870574535607,informasi
0.3102701295334548,infused
0.3170784120837513,inggredientsnya
0.3276600960497029,ingredient
0.39531524136653506,ingredients
0.46164390623574925,ingredientsnya
0.451826275175846,ingrown
0.423806790332941,inihh
0.7733621851333375,inimah
0.09847233976176696,inituh
0.3614484792707882,inovatif
0.5675757378283337,inpo
0.3349469164207537,input
0.6846591093792631,insecure
0.32253027193976025,instagram
0.10311707325675938,instan
2.022640637511174,instaperfect
0.43374707999149054,instaperfectt
0.47373448100502813,instead
0.29772223292246225,insyaallah
0.3350040809143869,intense
0.46490037479593926,internal
0.09464240719249092,inti
0.40459157830741954,intip
0.2718016856826709,into
0.32761609481142423,invest
0.3031236882087056,investasi
0.4442076045732243,investnya
0.757382809402172,invivo
0.8571715267746467,iri
0.9515467718690447,iritasi
0.024208212929114695,is
0.6714294753765897,iseng
2.8418785575661394,isi
0.3276600960497029,issue
0.3278405928420134,istimewa
0.20442789816041168,it
0.284374146364369,itera
0.303211342319716,itungannya
1.5671507712346862,iya
0.3827823144465136,iyaa
0.366671561263025,iyain
0.9251298667472558,izin
0.4194720485441167,jabodetabek
0.5588056768623745,jadwal
0.8442533069095441,jaemin
0.7834711163527074,jaga
0.36668710123426257,jahat
0.3523460445391743,jajal
3.046874272780648,jajan
0.3015353921409015,jajanin
0.2940637880583801,jakarta
2.9063543223863455,jaktim
0.05652702866414512,jam
0.19316184426976835,jamin
1.7132909667597334,jan
0.5501536777436232,jangka
0.8152848820434891,jangkau
0.13776276419173242,janji
0.23221605266198242,januari
0.8007773558150837,jar
0.4112294585926336,jarang
2.470143437497692,jarurat
0.5048638621173777,jastip
1.3243384274962309,jateng
0.5769275433647181,jatim
1.0363413559630419,jatuh
1.3852382739022422,jawa
0.3517267051121647,jawabanya
0.42064006464480497,jawabarat
0.33095473130480657,jaya
1.7399082251625253,jb
0.3200672555812333,jdinya
1.3656015071718954,je
0.1795102864245639,jek
0.36694702651690103,jelah
1.2374975663035463,jelek
1.1873213593838026,jeli
0.3282795458368379,jelly
0.5063836396934258,jely
0.4032703781821382,jends
0.2679636201440609,jenguk
0.44681542040198274,jenis
0.6669885485856804,jepit
0.27602414183374513,jepun
0.2079089448793131,jer
7.044421133105255,jerawat
0.076885979790243,jidat
0.6087504261368939,jill
0.21016250940729064,jimat
0.5285393626305788,jinot
0.8352513185310999,jirr
0.865523821615381,jitu
0.3236910944414936,jiwit
0.3230141945981288,jleb
0.23890294314968735,jog
1.03173455429832,jogja
0.13375435227031074,join
0.5431054525015515,jom
0.3534236997184281,jongdae
0.3024505519214849,jorjoran
0.3236910944414936,jp
0.43600368357725267,jrawat
0.6114549281957323,jrinz
0.42799928787097585,jrng
0.34020561318389675,jrwt
0.5287822927687555,jt
0.15901669142434743,jual
1.6555782024142613,jualaness
0.449888048489974,jualcushion
0.2787419955767543,jualin
0.19083221640625242,juara
0.38619272096536433,juaranyasunscreen
0.3303548770267555,jugaa
0.5362962295042739,jugaak
0.34847817427493716,jugakk
0.3058611358715984,jugatapi
0.06084395454637111,jujur
0.39880439227165776,jujurly
0.11374269736776359,juli
0.32857730268345803,jumat
0.6617148049801991,jumbo
0.1347294908427097,jumpa
0.37978275910308457,jung
0.6326713617526645,juni
0.4555915307089433,juri
0.3108184399612771,juru
0.6349269310161996,jurus
0.8999114293468816,just
0.8073497353322812,juta
0.4322540583238575,jxb
1.8704682468316551,kaa
0.2051874439761776,kabila
0.44537823439500285,kacamata
0.6978845548456805,kadang
0.6060856936491964,kado
0.8486267704960828,kaget
1.3559090126584672,kah
0.48075901501063856,kahabisan
0.4087422262438455,kahf
0.6449878168962113,kait
30.532328535201543,kak
3.9947879013665073,kakak
0.5739395694591158,kaki
1.3835869473626528,kakk
0.22635980740791325,kalah
0.804556060657925,kalap
0.2960550022262908,kalean
0.4866294837886722,kaleng
0.1656361944556634,kali
0.34823317362478967,kaliann
0.6350783142645913,kampung
0.3783451489949544,kampus
0.590540765897261,kamuu
0.37055147906098074,kanada
0.9176317861985592,kanan
0.47645545358775876,kandung
0.303314915025617,kangen
0.2997332267947996,kanggo
2.1072185666619445,kann
0.26933836589808735,kantong
0.17867609271653975,kapas
2.8265624478342692,karawang
0.4253489837584091,karir
0.46155530387145804,karleti
0.3230141945981288,karo
0.3731155953970374,karung
0.3931448091150702,karyawan
1.484029648477496,kasi
0.05476112694235305,kasih
0.35351624125345654,kasut
0.4322540583238575,katalg
0.5609105076840684,katena
0.3722606183894804,kaum
0.08186919264019552,kawin
2.3025102138332185,kaya
1.8722416784720246,kayak
0.2995839433136684,kayakknya
0.3731155953970374,kb
0.42959980199340064,kd
0.5566373921042684,kdg
0.3015353921409015,kebahagian
0.24767526176648647,kebel
0.3278405928420134,kecantikanalami
0.4816857254646437,kecik
0.4906018862267259,kecilin
0.14867649520466905,kecuali
0.33939907604266983,kecut
0.3058611358715984,kedah
0.30205878509263273,keep
0.38743882626649406,kegelapann
0.4203250188145813,kejap
3.45019957556914,kejo
1.72509978778457,kejofamily
0.2546605315403196,kekkek
0.36668710123426257,kelamin
0.39648661862666357,kelapa
0.8143898452719099,kelas
0.3474116246064939,kelompok
0.6985120236337982,keluarga
2.5703324579118734,keluh
0.47563968303818815,kemanamana
0.4063625568819026,kemarin
0.32857730268345803,kemarinn
0.5991262969288309,kemas
0.3236910944414936,kempes
0.8994782121466449,kempesin
0.46544122026854684,kena
0.0870855451188318,kenal
0.6064787682536741,kenalin
1.0345311879761268,kencang
0.4851786231365699,kenceng
0.36874111759820494,kencengin
0.3996707732715552,kendara
0.3662138308177434,kene
0.7852662936099437,kental
0.3568226831533332,kentara
0.7972217554111035,kenyal
0.45917461286414835,kepala
0.3230085695060624,kepung
0.24895040961649265,keras
0.26631912456875595,keraton
0.2527235313415057,keren
0.5219712510280219,kerenn
1.1665152771034457,kering
0.1965660445383638,keringetan
0.5833770705553669,keringg
0.40284203504746363,keringoily
0.9745877674216067,kerja
0.19469062607399548,kerjaa
0.5289674642975549,kerjasama
0.2997332267947996,kerjo
0.770164146283546,kerut
0.4096292830177424,kesan
0.6475673514468192,keset
0.7293512521402377,kesho
0.42366226353107383,ketawa
0.40284203504746363,ketemu
0.20334701792027365,ketiak
0.4324896010422079,ketiplek
0.29772223292246225,ketrigger
0.5444172454620152,ketuk
0.561696792375918,kg
0.3889526975609952,kgn
0.44039753528023406,khareedna
0.37418073965835225,khas
1.3592548831469267,khawatir
0.3640841998093281,khianat
0.32414960831711115,khud
0.32414960831711115,khush
0.42372241918847287,khusus
0.4169951549441232,ki
0.2051874439761776,kia
0.6258334802399373,kiehls
0.4214220736141772,kilas
0.6349269310161996,kimia
0.46164390623574925,kind
0.32018345088312283,kindly
1.8184919019397299,kirakira
0.6741029888926975,kiri
2.703528055149726,kirim
0.1795102864245639,kiro
5.8472950461376945,kit
0.35423219157870095,kitaa
0.30205878509263273,kitem
0.2562471607130445,kitorang
0.3371833221818608,kiyowo
1.2877211996941755,klaim
0.3568675876200196,kleenn
0.9459593933303169,klik
0.7187099404523944,klinik
0.7762470608505623,klip
0.4054328855927952,klop
0.5436033713653418,klu
0.38743882626649406,knegotiable
0.20933872713717622,know
0.3159293736021078,knowledgenya
0.38809582409293736,kntl
0.4864212832481907,kntlnya
0.2712830522532064,ko
0.37706263631495107,kocak
0.33120859180306034,kode
0.33261634220369385,koentji
0.49535052353297293,koin
0.303314915025617,kojie
0.30479473561843384,kokk
0.23496022299933106,koklt
0.39648661862666357,koko
0.37280045703900255,kokoh
0.29175826737216326,kol
0.3667836471650684,kom
1.1507838687951675,kombinasi
0.46188960206916063,kombo
0.4277918961151444,komedo
0.08344228031321532,komedoan
0.363703710816041,komedotekstur
2.1812501331250536,komen
0.282220890571275,komplen
0.3331924681207762,komplit
0.4568314461872616,kompresin
0.316927600589782,kon
0.4989836929707373,kondisi
0.3669341884868468,koneng
0.3568675876200196,konsep
0.2267677858236761,konser
0.325499879652711,konsisten
0.42366226353107383,konsul
0.609895971234928,konsumsi
0.7371200413651668,konteks
0.37535564689057344,konten
0.30167988393765444,kontrol
0.34725116640131787,kopong
0.154337987550868,korang
0.1155063196546931,korea
0.21938125525711868,korean
0.4214220736141772,korelasi
0.4347122476621663,koriyah
1.4651142546945133,kos
0.7846370777321191,kosmetik
0.37367016357440036,kosmetikhalal
0.37367016357440036,kosmetikindonesia
0.39397831151583107,kosmetikskincare
1.2055246447858732,kosong
0.303211342319716,kost
0.650132932940987,kot
0.44325661737880184,kotak
1.2870774967282743,kotor
0.1795102864245639,koyok
0.6002616726017213,kpan
0.2777693663446088,kpcs
0.2959644324549503,kpop
0.6948232492129878,kpps
0.30479473561843384,kproduk
0.6584485955946887,kr
1.8356946813622153,kray
0.5121065851667026,kreator
0.34725116640131787,kredit
0.04106174173556489,krim
0.5400137056478226,kriteria
1.8356946813622153,krlo
0.2108694513576,krna
0.6398540464047857,krs
0.2804926947361167,kskincarehijab
0.38812353042528114,kst
0.6618763974160703,ku
0.4737089324668592,kualitas
0.8400848716731695,kuat
0.32414960831711115,kuch
0.5817018409218286,kuesioner
0.1795102864245639,kuiro
0.07287305444349458,kuisioner
0.5121450440572651,kuisionerku
0.39321077178953245,kukka
0.2562471607130445,kul
1.3186265488637545,kuliah
2.5679779281676685,kulit
1.4246042270187234,kumashona
0.20787107336563238,kumpul
0.4298052383509411,kumpulin
0.6049011038429698,kunci
0.4227098333680094,kuning
0.3278405928420134,kunjung
0.7338683769736936,kunyit
0.3137006271666014,kuolesin
0.11163386861825222,kupake
0.3613488159346089,kupas
0.2051874439761776,kupelekwa
0.2051874439761776,kupewa
0.282220890571275,kurir
0.7097259508757346,kurleb
0.8291263869945642,kusam
0.26997794754447263,kusem
0.2051874439761776,kutolewa
0.2051874439761776,kutoridhia
2.597174520229808,kuu
0.4067744643239033,kuy
0.2051874439761776,kwa
0.5287822927687555,kwkwkw
0.4727711233916291,kwnya
2.470143437497692,kya
0.1366888890603891,kymm
0.6781655409511713,lab
0.34847817427493716,labo
0.44269033394708657,labore
0.32761609481142423,ladies
0.3731155953970374,ladke
0.41717350886413074,lagilagi
0.3194306573182452,lahh
1.8446540606873003,lahir
0.42064006464480497,lai
0.2995839433136684,laju
2.028547150430902,laki
0.6474304564889035,lakilaki
0.49183300634398675,laku
1.1524233592566075,lambat
0.4317007071284582,lamer
0.3640841998093281,lampu
0.564507850134377,lancar
0.32761609481142423,lancome
0.5858232340923675,laneige
0.3399777800091724,langgan
0.3549681349436585,langkahlangkah
2.36355146794481,langsung
0.5561010354522704,lanjur
0.3346149152344018,lanzuut
0.3891822537176172,larang
1.514680396216866,lash
4.251033773837599,lashboss
0.3943745062345475,lashtention
0.32445176050173286,last
0.5101089875842939,lately
0.32761609481142423,later
0.4425070121891774,lation
0.3931448091150702,launch
0.3557480118197678,launched
0.11235591693701028,launching
0.12544699596962175,lawan
0.10980231120274997,layak
1.848236237155882,layer
0.29240614553025,lazada
0.84489899397207,lazadians
0.84489899397207,lazbeautyjakartaxbeauty
0.24095384646142065,lazflash
0.8797819601202589,lazmall
0.3289519790553894,lazmallidxclarins
0.6052708238959492,lazrewardnya
1.9776876778476704,lbh
1.8356946813622153,le
0.37127567062498906,least
0.3866490797413714,lebar
0.3872482047070885,lebaran
0.34002740075274385,lebat
2.8521171852785296,lebaturat
0.2959644324549503,ledig
0.5168911024214833,leebih
0.18060591484384916,leher
0.06752848145271767,lek
0.5832960207705847,lelaki
1.1869581665602982,lemari
0.16012086082388585,lembab
2.1833918895187185,lembap
0.08155748821588625,lembut
0.6911563113449304,lemme
0.2349512093289627,lengkap
0.26988383421909934,lengket
0.5219712510280219,lentik
0.299846118035354,leotrailerday
1.3336318867049732,lepas
0.2537853435677997,lepastu
0.43431204948759494,lessgoww
1.1145345247014227,let
0.24109109713127086,letak
0.34246996850369454,levelupyourglow
0.3053027583557438,lex
0.34725116640131787,lgbt
0.09031216779372198,lgsung
0.2997332267947996,lha
0.31139853410086415,lho
0.9882485006216291,lhoo
0.24895040961649265,lidah
0.6603096881124547,life
0.31883103658568257,lifehack
0.39648661862666357,lifestyle
0.12390326459032386,lightweight
0.6999617068121713,lihat
0.7365405651487726,lika
0.21425622149207418,like
0.2936947788122798,likes
0.7365405651487726,liku
0.3722606183894804,lime
0.2051874439761776,linaendelea
2.0276702701269267,linda
0.508002124229766,lindung
0.1006463734082658,link
1.2392523867698615,linknya
1.4462106702511828,lip
0.1805069645000322,lipbalm
0.3857052077761637,lipoilserum
1.0116317199248344,lippies
1.3021355784612787,lips
0.5977935922550685,lipstick
0.7819567581686581,lipsvelvet
0.5068984615170837,liptint
0.29917688236449536,liquid
0.35907137469141337,list
0.5202037435037207,liter
2.3308382205217475,literally
0.3194306573182452,liur
2.6590868209042466,live
4.221816364509802,livenya
1.8356946813622153,liye
0.5031975306206056,lmlm
0.608521310870637,lngsng
0.7819567581686581,lngsung
0.6196946102850004,loakjends
0.3358834802644195,logis
0.4713217340901428,logo
0.8796074736647748,lohh
0.1795102864245639,lok
0.40246179978458146,lokal
0.299846118035354,loki
0.33698899776761704,longsor
0.32445176050173286,loo
0.7222999633232356,look
0.58265546916456,loose
0.5163401742883333,lotion
0.3371833221818608,louissescarlet
0.27907933516443795,lov
0.8171235666264005,lt
0.9024602987111258,luck
0.09530993056047994,lucu
0.32689668352514134,lues
0.5289674642975549,luk
2.58542279779067,lulus
0.14642181833164947,lumayan
0.3350040809143869,luminous
0.6818960070201205,luntur
0.3108184399612771,luoyunxi
2.664471314839486,lupa
0.284374146364369,lupaa
0.299846118035354,lupinnetflix
0.3194306573182452,lut
0.8835937217157075,luv
0.42759792392294493,lux
0.4317007071284582,luxury
1.2635141560108878,maaf
0.7219849341034766,macamni
1.0897635354743314,madame
0.6858617718911721,made
0.6398540464047857,mager
0.3722606183894804,mageran
0.19377985736612974,mah
0.5169009707137799,mahal
0.16471076702072857,mahasiswa
0.3731155953970374,mai
0.17765734056875598,main
0.7597300838608124,mainstream
0.41819039533013347,majalah
0.43010615767149496,maju
0.5884597749220404,makaci
0.09717357412032672,makan
0.48807379507235565,makas
0.2958580096701202,makasii
0.5861580325432652,makasiww
0.8352339919180455,makcik
0.2562471607130445,makesure
0.03015170905464452,makeup
0.36733227603532126,makeupan
0.3109238491044887,makeupbynurqalbi
0.39491336527388654,makeupku
0.30479473561843384,makeupmurah
0.35904849586497534,makeupremover
0.30205878509263273,makeupskincare
1.856045331852956,makeuptutorial
0.27602414183374513,makgeolli
3.247853888038739,makhlitouna
0.2839272442624202,makna
0.2816809146036022,maksa
0.46490037479593926,maksimal
1.1881144297706463,maksud
1.6907743128739003,malam
0.584428613006895,malas
0.2718016856826709,malaysia
0.2718016856826709,malaysian
0.39364791000364585,malemnya
0.4165229306336795,malemsebelum
0.41993873901906126,males
0.33180344752136726,malh
0.3229338375158418,mall
0.745876572569255,mamah
0.24895040961649265,mamasuka
0.2562471607130445,mampat
0.327112841199942,manamana
0.4129217946284717,manda
0.3548757937986324,mandang
0.40591961782073616,mandi
1.4797996650709586,manfaat
0.3399777800091724,mangat
0.44761387467441555,mangkanya
0.44371205653971885,mani
2.9033732521003324,manifestasi
0.17885487977753567,manis
0.08189819464608603,manja
1.0499979960303378,manjangin
2.3751313783367385,mantap
0.3517267051121647,manteb
0.27907933516443795,mantepp
0.12574261767515055,mantulita
0.3511608013673369,manusia
0.2853569695134296,mar
0.2997332267947996,marah
0.2498646861370997,maret
1.5460558286406272,mari
0.3360557871960512,marinaazarine
0.37055147906098074,market
1.7590270977572189,marketing
0.16209840762565128,marketplace
0.11765842473615276,mas
0.1082674195840613,masaa
0.37706263631495107,masak
0.2174344302798081,mascara
0.2959644324549503,masculinity
4.237965905065174,masii
0.43226895762796014,mask
0.2535247977820224,maskara
1.4830290919787237,masker
0.3511608013673369,maskulintas
1.6782200713981092,masuk
0.44761387467441555,masyaallah
0.5520482836674903,masyarakat
6.525150760096217,mata
0.6843192310380335,matahari
1.5187208331551427,matang
0.4700482510108068,match
0.3474145293526426,mateng
0.7675271236173464,mati
0.24095384646142065,matic
2.470143437497692,matlab
0.17405615105128408,matte
0.8860590346888033,mauu
0.30205878509263273,max
0.2924526170798941,may
0.14097351099929223,maybe
1.9778574142994245,maybeline
0.32689668352514134,mbak
3.4149712084199377,mbb
0.1795102864245639,mbe
1.8751829446076433,mc
0.3243686818132886,mcm
0.33939907604266983,mcmne
0.2995839433136684,mean
0.3931448091150702,mecat
0.6106908410413519,medan
0.3230085695060624,media
1.321165185015738,medium
0.9824066040975423,medsos
0.3587876351131135,meemin
0.3159293736021078,megang
0.7892057712198817,meh
0.3991761927111608,mei
0.6703945016218246,mejuhin
0.3766403258847465,mekap
1.161691668788374,melembabkan
0.7144614840394466,melon
1.6576080917214557,melulu
0.39114236019391024,membaiklt
0.8344198992452194,member
0.2804926947361167,memorable
0.11322223700547321,mempan
2.1231554689557672,menang
0.2853569695134296,menangin
0.27907933516443795,mendemm
0.3248243725714829,menenagkan
0.3243036195666924,mengatasijerawat
1.6631851098763035,menghi
0.3013792218606049,menit
0.1412573292027825,mentingin
0.6936211838594679,mention
0.2267677858236761,mentreatment
0.3019181986626207,menyemenye
1.4110516912553717,merah
0.363703710816041,meratamenurut
0.4727711233916291,merch
2.2121720354683894,mercury
0.3560099270241388,merek
0.4676119697030727,merekaa
0.44039753528023406,mereko
0.3859871324880417,merk
0.5944054091323923,merknya
0.6186735294336817,merkuri
0.1826874704175941,mesra
0.9588626323367121,mesti
0.9076538917472132,mesum
0.4747507360039376,mewah
0.9863175616515734,mewek
0.3360557871960512,micelar
0.5204571053860686,micella
0.8135557929003056,micellar
0.35904849586497534,micellarwater
0.3557480118197678,mikaseries
0.742316128028849,mikirin
0.44269033394708657,mild
0.25857694833712064,milih
0.24694741794142727,milihnya
0.21164378275907192,milik
0.5180666460225838,milyaran
0.34430584304335066,mimin
0.16633202218799076,min
3.3095882881760987,minat
0.5146766334258781,minbel
0.4227098333680094,mindra
0.3548757937986324,mindset
0.6623454514923962,minggu
0.6138658203264031,mini
0.9196109157304763,minimal
0.8167237924502158,minimalisir
0.32036720598316326,minimalist
0.5435005573281562,minimm
0.3356580941455171,miniso
0.38809582409293736,minjem
0.4691443607414961,minmin
0.34823317362478967,minthinc
0.11119830900311256,mintik
0.5501479733846018,minum
0.30295673261437206,minus
1.064049923298632,minvo
0.6766833306824114,minyak
0.4066969210961586,miracle
0.5156743881147599,mireya
0.4700482510108068,miripmirip
1.1584224964793002,miskin
0.4555915307089433,miss
0.06588855978674839,mist
0.8931988275236148,mjb
0.6763650005403907,mkai
0.26792146796014693,mkn
0.2051874439761776,mkoa
0.2051874439761776,mkoani
0.5121450440572651,mkupskincare
0.8028164799283055,mlintir
0.774446567457612,mmf
1.1398693315156,mmg
2.215558869834199,mn
0.34020561318389675,mncl
0.4199870290847938,mnrt
0.2673149761132429,mnta
0.331459549732271,mntep
0.3881066676515674,mnurutku
0.11617029089274233,mobil
0.5156743881147599,mochi
0.5467773370474456,modal
1.6131308136566822,model
0.6673204443957851,moga
0.02436075685371969,mois
0.583936430947898,moisnya
1.2063463771547518,moist
0.5251050289079264,moisterizer
0.9891529184220315,moistnya
0.4249603699736859,moistrurizer
0.36002103825472,moistt
0.23323373401057387,moisturiser
0.5977020596811268,moisturizer
1.0099427279715583,moisturizernya
0.9616395549427944,moisturizing
6.989229447717573,moiz
0.3334413311343549,moizturizer
0.6744748527000884,mom
0.3890912742633668,moment
0.20404196722895204,money
0.4700516631615181,monggo
0.3128413650728404,monopoli
0.3486857518901618,mood
1.0618069899214357,moots
0.34937065522729904,mop
0.2842044923455151,more
0.7365740905420204,morning
0.2405779423817158,mosturizer
0.41355544728382465,motong
0.8520861497158814,motor
0.35351624125345654,motorola
0.49503780315424306,mousturizer
0.4076536883552836,msbb
0.2384822426486451,msg
1.5195665783908727,msi
0.3323160983943977,msii
0.32686974151472836,mu
0.3356580941455171,mua
0.5627696656989737,muat
0.2853559274462615,much
0.6801801625892941,mucin
0.5283617946062156,mud
0.2009565490920406,muda
0.4759602584546616,mudah
0.325499879652711,mudahh
0.08434444642779668,mudarin
0.2287000069664512,mudik
0.6749620438137813,muffin
0.3905240605230625,mugwort
0.4979008192329853,mujigae
0.11912807908391952,muka
0.3316772119459702,multifungsi
1.3168612532260786,mulus
0.3252067096737764,muluss
0.316927600589782,mummy
0.3355968964570602,mun
1.5164913474291688,muncul
0.43010615767149496,mundur
0.3230141945981288,mungil
4.907325568336106,murah
0.3535644773147919,murahh
0.3147907826226758,murce
0.6467936654976567,murcee
0.37280045703900255,murceuu
0.2890192698534767,murid
0.33376907863325495,murmer
0.3278405928420134,murni
