"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1770842913821393283","Thu Mar 21 16:00:25 +0000 2024","0","The Originote Hyalucera Moisturizer Gel 50ml Pelembab Wajah | Serum Bright B3 | Serum Acne B5 | Serum Ceratides | Serum peeling | Serum Astachiol | Brow Eyelash Serum | TONER | sunscreen | Sunscreen Mist dengan harga Rp38.990. Dapatkan di Shopee sekarang! https://t.co/oJqJHjdxnQ https://t.co/A20NLVlWFJ","1770842913821393283","https://pbs.twimg.com/media/GJNMPpJWEAEi8C2.jpg","","in","DKI Jakarta","0","0","0","https://twitter.com/PathitZhy/status/1770842913821393283","138309608","PathitZhy"
"1771871368587395443","Sun Mar 24 12:11:14 +0000 2024","0","@convomf Moist nder. Aku moist nya pakai the originote yg hyalucera harganya murcee tapi bagus. Atau kalo ada budget lebih pakai moist somethninc yg calmdown. Super moisttt dan calming bgt","1771872400285560903","","convomf","in","","0","0","0","https://twitter.com/rinizulaihaa/status/1771872400285560903","1744475453350612992","rinizulaihaa"
"1771872363669311574","Sun Mar 24 12:11:05 +0000 2024","0","Cek The Originote Hyalucera Moisturizer Gel - Pelembab Wajah Memperbaiki Skin Barrier dan Primer Menghidrasi Kulit Wajah with Hyaluronic Acid Ceramide dengan harga Rp42.000. Dapatkan di Shopee sekarang! https://t.co/1Vlnq9D0Bo https://t.co/pNmj5ytZMn","1771872363669311574","https://pbs.twimg.com/media/GJb0hRXaUAA6fxy.jpg","","in","","0","0","0","https://twitter.com/CamouClara1/status/1771872363669311574","1514742094891429903","CamouClara1"
"1771001693200876014","Fri Mar 22 02:31:23 +0000 2024","1","2. The Originate ⭐️ 9 5/10 42 K https://t.co/ggTzcls8bD Ini juga enakk banget ada sensasi dinginnya gitu karena emang bentukannya gel lumayan nge calm kemerahan juga tapi kurang cocok kalau buat nge calm jerawat karena emang ga sekentara itu efeknya","1771001699676913850","","Caca38783299","in","","0","1","0","https://twitter.com/Caca38783299/status/1771001699676913850","1219765459660050432","Caca38783299"
"1770560141127233568","Wed Mar 20 21:16:47 +0000 2024","0","Temukan THE ORIGINOTE MOISTURIZER - Hyalucera Moisturizer Gel | Cica-B5 Soothing Moisturizer | Brightening Moisturizer seharga Rp22.000. Dapatkan sekarang juga di Shopee! https://t.co/bSkahXx0BK https://t.co/t5KdFHKfoS","1770560141127233568","https://pbs.twimg.com/media/GJJLEKda0AAvyU_.jpg","","in","","0","0","0","https://twitter.com/surganyadiskon/status/1770560141127233568","1461516999880691713","surganyadiskon"
"1769573896280531147","Tue Mar 19 04:46:31 +0000 2024","0","Honest review pribadi ya - Teksturnya kental kaya gel - Warnanya bening terus ada bau khas gitu - mudah di apply ke kulit trus juga cepat meresap - buat kulit aku lembab karna jujur kulit aku st normal to dry - harganya affordable banget dengan isi 50 ml https://t.co/4S6xEvTQFQ","1769948544176398723","","ns_ri2","in","","0","1","0","https://twitter.com/ns_ri2/status/1769948544176398723","560935714","ns_ri2"
"1772414746597208117","Tue Mar 26 00:06:20 +0000 2024","0","Yuk coba lihat! Nama Produk: The Originote Hyalucera Moisturizer Gel 50ml - Pelembab Wajah untuk Memperbaiki Skin Barrier dan Menghidrasi Kulit with Hyaluronic Acid Ceramide &amp; Chlorelina【BPOM】 Harga Produk: Rp75.000 Harga Diskon: Rp39.000 | https://t.co/CQI9tR9CZ6","1772414746597208117","","","in","Panongan  -  tangerang ","0","0","0","https://twitter.com/hasanwjy66/status/1772414746597208117","2831836117","hasanwjy66"
"1771475329003012116","Sat Mar 23 11:44:36 +0000 2024","0","@ohmybeautybank skin type: oily face wash: cosrx salicylic acid yg merah moisturizer: the originote hyalucera sunscreen: skintific spray yg putih","1771503307959242932","","ohmybeautybank","in","","0","0","0","https://twitter.com/diwerwer/status/1771503307959242932","1664620701188509696","diwerwer"
"1771033987391328364","Fri Mar 22 04:39:41 +0000 2024","1","Yuk coba lihat! Nama Produk: The Originote Hyalucera Moisturizer Gel 50ml - Pelembab Wajah untuk Memperbaiki Skin Barrier dan Menghidrasi Kulit with Hyaluronic Acid Ceramide &amp; Chlorelina【BPOM】 Harga Produk: Rp75.000 Harga Diskon: Rp41.500 | https://t.co/Q8xa3z7Nlz","1771033987391328364","","","in","Panongan  -  tangerang ","0","0","0","https://twitter.com/hasanwjy66/status/1771033987391328364","2831836117","hasanwjy66"
"1771893499228786860","Sun Mar 24 13:43:19 +0000 2024","0","@undipmenfess originate nder https://t.co/MWzR9lDBDM itu klo ga acnaway https://t.co/J1ITvdyPx9 aku make yg ini buat bruntusan aku oke si nder","1771895571705626629","","undipmenfess","in","","0","0","0","https://twitter.com/earlyrz/status/1771895571705626629","1480554103822422018","earlyrz"
"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1770340595069784348","Wed Mar 20 06:44:23 +0000 2024","36","say no more to salah pilih shade kalau mau cobain cushionnya the originote! skrg udah ada filternya buat test wkwk. aku barusan coba dan akurat sih sm shade yg aku pakai skrg https://t.co/AMGyuMJR1Y","1770340595069784348","https://pbs.twimg.com/media/GJGDXrjbQAEs1ut.jpg","","in","Palembang-Jakarta","0","11","26","https://twitter.com/nocturnalcutie/status/1770340595069784348","1015567402292006918","nocturnalcutie"
"1770736188451619262","Thu Mar 21 08:56:20 +0000 2024","143"," Pengen banget coba cushion Originote tapi pusing ah shadenya banyak banget bikin galau milihnya! Eeitss.. tenang! Sekarang The Originote punya filter shade cushion yang bisa bantu nentuin shade yang tepat! Aku habis coba hasilnya akurat No more pusing no more galau https://t.co/mQrEZjoBGo","1770736188451619262","https://pbs.twimg.com/media/GJLrLUtXUAAkG6U.jpg","","in","candraulfatun@gmail.com","0","75","119","https://twitter.com/bulbulkun/status/1770736188451619262","972632196447006720","bulbulkun"
"1770720250545246498","Thu Mar 21 07:53:00 +0000 2024","74","Udah gweh swatches sebanyak ini kalian masih bingung juga??? Gas pake filter ig shay sangat memudahkan hidup. Akurat nih di aku Kiri filter ig the originote - kanan hasil ril cushionnya https://t.co/Sj5Ci7fJ1r","1770720250545246498","https://pbs.twimg.com/media/GJLcrNdWEAAWWfp.jpg","","in","West Java, Indonesia","1","2","51","https://twitter.com/heybogosipeo/status/1770720250545246498","3237830341","heybogosipeo"
"1772178788589486528","Mon Mar 25 08:28:43 +0000 2024","218","Yang mau beli cushion originote mending coba2 dulu pake filter merekaa deh Ngebantu bgt yh filter2 ginii https://t.co/4ODdPoLgVH","1772178788589486528","https://pbs.twimg.com/media/GJgLNLRbwAA9MC_.jpg","","in","rainbow","0","16","107","https://twitter.com/dairypinkid/status/1772178788589486528","1290717205","dairypinkid"
"1772194598233735629","Mon Mar 25 09:31:32 +0000 2024","48","masih bingung pilih shade cushion the originote yg cocok??? kamu bisa pakai filter yg ada di instagram the originote deh. aslii filter ini mempermudah untuk milih shade yg pas sama kulit kita https://t.co/hbeU2hZcNy","1772194598233735629","https://pbs.twimg.com/media/GJgZk2aboAAXH1q.jpg","","in","","1","10","42","https://twitter.com/bynadna/status/1772194598233735629","1556886657387081729","bynadna"
"1771425067026854273","Sat Mar 23 06:33:42 +0000 2024","8","Ukuran nya sama fungsinya sama tampilannya sama harga selisih nya jauh bgt thank you the originote https://t.co/i5MCVM72Yr","1771425067026854273","https://pbs.twimg.com/media/GJVdslybQAAR7bm.jpg","","in","","0","2","0","https://twitter.com/kyuzedQZ/status/1771425067026854273","1709045879527878656","kyuzedQZ"
"1770759793931604399","Thu Mar 21 12:27:33 +0000 2024","116","I use the originote micellar water for my night routine dan yang paling aku suka selain aplikatornya yang cuma tinggal dipencet dia tuh moisturizing tapi tetep deep cleansing segampang ini bersihin eye makeup dan complexion hihi no more makeup residue before going to bed!! &lt;3 https://t.co/dPzRLfNMVK","1770789341737976076","https://pbs.twimg.com/amplify_video_thumb/1770789157188579330/img/5w3eO9B_G0GG9JCU.jpg","zzepphyr","in","","2","13","3","https://twitter.com/zzepphyr/status/1770789341737976076","1208553573832781827","zzepphyr"
"1770440951884021777","Wed Mar 20 13:23:10 +0000 2024","80","shade cushion the originote ngebingungin? go cobain filter ini di ig dan tiktok. seru dan helpful!!! shade yg biasanya aku pake passs! https://t.co/3o0WeIVuJG","1770440951884021777","https://pbs.twimg.com/media/GJHep32aYAES8hu.jpg","","in","💌 lusiegerardann@gmail.com","0","8","44","https://twitter.com/Lusieinthesky/status/1770440951884021777","624294535","Lusieinthesky"
"1771126241657286855","Fri Mar 22 10:46:16 +0000 2024","182","stop galau milih shades cushion the originote! sekarang kalian bisa cocokin pake filter aja. semudah itu lhoo ‍️ https://t.co/eSc3PBvQM8","1771126241657286855","https://pbs.twimg.com/media/GJRN7HaacAAfGKL.jpg","","in","","0","4","45","https://twitter.com/afternoondtea/status/1771126241657286855","1536615986459451392","afternoondtea"
"1772242971129475266","Mon Mar 25 12:43:45 +0000 2024","0","Moots ada yg pakek produk the originote??","1772242971129475266","","","in","𝐒𝐡𝐞/𝐇𝐞𝐫 | ᴵᴺᴮ¹⁰⁰ 'ㅅ' ♡","0","12","0","https://twitter.com/Shlucevittoria_/status/1772242971129475266","1236443140245975040","Shlucevittoria_"
"1769600819417264635","Tue Mar 19 12:06:24 +0000 2024","20","ketiga; the originote (⭐️4/5) ini range shadenya banyak bgt harganya under 100k finishnya seperti yang kusuka; velvet matte tapi yang kurang kusuka adalah cushion inituh butuh skinprep yang bener! kalo ga bener dia kaya ga nyatu gt di kulitku jadi kurang pas kl mau buru2 https://t.co/94OOQmHXek","1770059245888864284","https://pbs.twimg.com/media/GJCDZXaaYAAV4Uz.jpg","ezrabellarp","in","would you visit me if I tell?","0","1","9","https://twitter.com/ezrabellarp/status/1770059245888864284","243997344","ezrabellarp"
"1770355469028061487","Wed Mar 20 07:47:27 +0000 2024","5","Aku bakal urutin yg paling aku suka buat daily yah 1. The originote 4 9/5 2. Instaperfect 4 8/5 3. Somethinc hooman 4 7/5 4. Skintific 4 6/5 https://t.co/KlVrlihJa7","1770356465267589179","https://pbs.twimg.com/media/GJGRzqUbEAAB2Ro.jpg","leyxmun","in","","1","1","1","https://twitter.com/leyxmun/status/1770356465267589179","895124285232095232","leyxmun"
"1771555789909504144","Sat Mar 23 15:13:08 +0000 2024","49","Cleansing water aja pake Chanel ngerekomendasiin lagi. Allahu Lex. Aku pake nya the originote. Ga tau kan?? Boro boro chanel. Laneige aja kadang masih mikir belinya #렉스 https://t.co/dGlnnQAVRx","1771555789909504144","https://pbs.twimg.com/media/GJXUmE3aUAAeu1_.jpg","","in","Malang, Indonesia","0","8","0","https://twitter.com/arraabelle__/status/1771555789909504144","198777756","arraabelle__"
"1770085900825018426","Tue Mar 19 13:52:20 +0000 2024","0","bye scarlet kmu terlalu mahal. aku mau timses nya originote saja. pye pye https://t.co/uibEm8TH3q","1770085900825018426","https://pbs.twimg.com/media/GJCbvnSaAAAc9-5.jpg","","in","","0","2","0","https://twitter.com/p0werpuffgurl1/status/1770085900825018426","1726996122114359296","p0werpuffgurl1"
"1770007667345650047","Wed Mar 20 10:28:11 +0000 2024","8","Abis itu langsung di-set pake loose powder. Sebenernya cushion The Originote gak di-set pake bedak tetep aman since dia tipenya velvet matte ya gak bikin muka jadi glowy bgt. Cuma tetep aku pakein dikitt karena gak terbiasa aja makeup-an tanpa bedak. Berasa ada yang kurang https://t.co/zvPh08zVn8","1770396916641337661","https://pbs.twimg.com/ext_tw_video_thumb/1770396847632502784/pu/img/PjTVX_T0cZ-gHwxx.jpg","gitaskinjournal","in","denaakhalis@gmail.com","0","1","1","https://twitter.com/gitaskinjournal/status/1770396916641337661","1307942283543625728","gitaskinjournal"
"1771108335502426534","Fri Mar 22 09:35:07 +0000 2024","4","hasil makeup 10 menit (cushion originote bagus bgt love) https://t.co/Xe1YVqDuwW","1771108335502426534","https://pbs.twimg.com/media/GJQ9owDbQAAMtAd.jpg","","in","","0","1","0","https://twitter.com/flashbulbmemoir/status/1771108335502426534","1632377261151363072","flashbulbmemoir"
"1772256310307729919","Mon Mar 25 17:39:56 +0000 2024","13","@ohmybeautybank gaaaa! ini perih bgt asli udh coba pakenya dikit2 dan ujung aplikatornya doang tetep perih gakuat parah gue kasih ke temen akhirnya nyobain the originote baru mempan dia lebih enak karena water base udh repurchase 4 kali https://t.co/JFtZQbvtQB","1772317506595647818","https://pbs.twimg.com/media/GJiJW92aQAAiGnZ.jpg","ohmybeautybank","in","","0","4","0","https://twitter.com/versusvani/status/1772317506595647818","588025874","versusvani"
"1772085806347190391","Mon Mar 25 02:19:14 +0000 2024","1","The Originote Lip Oil Serum tinggal 16k aja! https://t.co/8CPCq6znBM https://t.co/8CPCq6znBM https://t.co/8CPCq6znBM https://t.co/RmYK2mdxrz","1772085806347190391","https://pbs.twimg.com/media/GJe2pjBWcAAO3gJ.jpg","","in","","0","0","1","https://twitter.com/cegilshopping/status/1772085806347190391","1692187690597584896","cegilshopping"
"1772143400541655526","Mon Mar 25 06:08:06 +0000 2024","0","wtb disini deh mau garnier micellar water yang 400 ml atau the originote micellar dong tawarinn","1772143400541655526","","","in","","0","3","0","https://twitter.com/nctugas/status/1772143400541655526","1313748010975686657","nctugas"
"1770007667345650047","Wed Mar 20 10:24:29 +0000 2024","11","Lanzuut aku pake cream blush buat blush dalem. Pilih yang warnanya peach pink gini biar muka lebih seger. Pakenya tipis aja dulu kalo kurang baru build lagi~ Btw cushion The Originote ditimpa cream product di atasnya pun dia gak geser samsek gak yang jadi keangkat gituu! https://t.co/e0WKu3aRcx","1770395985015165390","https://pbs.twimg.com/ext_tw_video_thumb/1770395898696323072/pu/img/204Nb3rWLl0G6O1X.jpg","gitaskinjournal","in","denaakhalis@gmail.com","0","1","3","https://twitter.com/gitaskinjournal/status/1770395985015165390","1307942283543625728","gitaskinjournal"
"1769605605449445507","Mon Mar 18 06:14:22 +0000 2024","35"," The Originote - Light Neutral https://t.co/1RgLIUYrOu (+) coverage medium to full (+) paling ringan (+) makin lama makin flawless &amp; glowing (+) paling minim oksidasi hampir ga ada bedanya (-) sedikit transfer wajib di set pake bedak (-) shadenya agak bingungin https://t.co/LYrnrbPktk","1769608265602855004","https://pbs.twimg.com/media/GI7pQFWa4AAfGlC.jpg","senshineey","in","","1","2","5","https://twitter.com/senshineey/status/1769608265602855004","1120717117987278849","senshineey"
"1771085872609255693","Fri Mar 22 08:12:52 +0000 2024","3","Nextnya aku langsung pake cushion aku pake dari the originote karena udah cukup banget cover bekas jerawat dan dark circle aku. Pertamanya aku tap-tap dulu produknya ke muka terus baru aku ratain dengan di tap-tap juga biar hasilnya rata dan halus. https://t.co/BiyOEUzZzZ","1771087636913926385","https://pbs.twimg.com/amplify_video_thumb/1771087573232013312/img/FM3T7qWKjGZpXOo_.jpg","skinbytania","in","Jakarta","0","1","3","https://twitter.com/skinbytania/status/1771087636913926385","1275816545923391488","skinbytania"
"1770499319201959981","Wed Mar 20 17:15:06 +0000 2024","5","Photoism ni originate dari Korea. Harga negara asal diorang pun baru 7k won. Klu convert dlm RM24.80. ni harga negara lain klu converted into Malaysian Ringgit. Bapak la jauh gila beza nak cekik darah user ke apa ? Bawak masuk Malaysia igt nk supplykan demand tapi cehhhh https://t.co/onz1G9orSn","1770499319201959981","https://pbs.twimg.com/media/GJITvs5bQAAsOtV.jpg","","in","Translator : ENG | 한국어 📌","0","0","2","https://twitter.com/meowulf_/status/1770499319201959981","2834838841","meowulf_"
"1772436493350408559","Tue Mar 26 01:32:44 +0000 2024","0"," Promo Ramadan! Ada diskon 46% jadi Rp40.500 nih. Cek di Tokopedia sebelum diskonnya kehabisan! https://t.co/YUoGN49W13 The Originote Hyalucera Moisturizer Gel No BPOM NA11220100112 Netto 50ml #krimwajah #promotwt #prom2024 https://t.co/EW4eByhAfj","1772436493350408559","https://pbs.twimg.com/media/GJj1mNgagAA8l5E.jpg","","in","","0","0","0","https://twitter.com/donianugroho/status/1772436493350408559","226074985","donianugroho"
"1772287348333588811","Mon Mar 25 15:40:06 +0000 2024","0","user the originote ada yang bisa ditanya-tanya ga yaaa ","1772287348333588811","","","in","","0","2","0","https://twitter.com/satoornuzexx/status/1772287348333588811","1145802356644122624","satoornuzexx"
"1769738178762875210","Mon Mar 18 14:50:36 +0000 2024","0","beli serum the originote lama bgt nyampenya","1769738178762875210","","","in","vk","0","1","0","https://twitter.com/tamparjeki/status/1769738178762875210","1328185941110898688","tamparjeki"
"1770362274638868656","Wed Mar 20 08:10:32 +0000 2024","50"," kakk shade cushion originote kira-kira yang mana cocok sm akuuu? nihh guys daripada bingung akhirnya the originote ngeluarin filter cushion originote biar gak salah pilih shade kita cek beneran sesuai gak ya sm shadesnya?? https://t.co/QaAHwgsUxB","1770362274638868656","https://pbs.twimg.com/media/GJGXFK_bEAE3dvY.jpg","","in","","1","4","16","https://twitter.com/panggilnayyyy/status/1770362274638868656","1304846795713908737","panggilnayyyy"
"1769646147226972199","Mon Mar 18 08:44:54 +0000 2024","0","MW ORIGINOTE ENAK BGT DI MUKAAA","1769646147226972199","","","in","","0","2","0","https://twitter.com/radiohcead/status/1769646147226972199","1343487443547213824","radiohcead"
"1769640212987367857","Mon Mar 18 08:21:19 +0000 2024","0","wts micellar water the originote 30k aja baru dipake 5-10% #wts #zonauang https://t.co/zOfep2dNaE","1769640212987367857","https://pbs.twimg.com/media/GI8GX-PbgAABMGM.jpg","","in","","0","1","0","https://twitter.com/bbaemour/status/1769640212987367857","1682367658094907396","bbaemour"
"1769791238109090099","Mon Mar 18 18:21:26 +0000 2024","1","gue abis exfo td pake clay masknya the originote TBTB JERAWAT LANGSUNG MUNCUL FAK WKWKKWWK","1769791238109090099","","","in","akun f1","0","1","0","https://twitter.com/pileoftissues/status/1769791238109090099","1214118204861059072","pileoftissues"
"1772256310307729919","Mon Mar 25 17:08:38 +0000 2024","47","@ohmybeautybank mau honest review gue blm prnah pake ini tp pernah pake yg originote. beneran ga boong gue pake sebulanan bulmat gue lgsg pnjang lg setelah sebelumnya patah habis gegara penjepit bulmat miniso smp mua notice bulmat gue bagus katanya panjang doi jg minta spill serumnya wkwkwk","1772309628770025980","","ohmybeautybank","in","Indonesia","1","5","2","https://twitter.com/heisunsunny/status/1772309628770025980","1270884887717752832","heisunsunny"
"1771258087871054008","Fri Mar 22 19:30:11 +0000 2024","0","cosrx bagus bgt ya bjir lah takut gabisa balik ke originote","1771258087871054008","","","in","","0","1","0","https://twitter.com/wheresaitch/status/1771258087871054008","1004213125464219649","wheresaitch"
"1771039795416056213","Fri Mar 22 05:02:46 +0000 2024","1","micellar water originote enak parah woy mana gede ","1771039795416056213","","","in","atsumu's","0","1","0","https://twitter.com/notmefrgt/status/1771039795416056213","1351048394853257221","notmefrgt"
"1769878396983800016","Tue Mar 19 00:07:47 +0000 2024","0","ORIGINOTE SEMOGA ELU KAGA DRAMA ","1769878396983800016","","","in","⁺₊𐦍₊⁺","0","0","0","https://twitter.com/cravnitea/status/1769878396983800016","1081587337056858116","cravnitea"
"1769724957653647663","Mon Mar 18 13:58:04 +0000 2024","0","pengen pindah mois ke originote brightening gi bokek abiss:((","1769724957653647663","","","in","","0","1","0","https://twitter.com/pancigosonk_/status/1769724957653647663","1537588304278745089","pancigosonk_"
"1772138683535151248","Mon Mar 25 05:58:21 +0000 2024","19","1. The Originote https://t.co/itI48pZQXK (+) Coverage MANTULITA Oksidasi Minim Harga MURCEUUU Packaging Kokoh Skincare infused (Hydrating) Shade BANYAK!! (-) Puff nya kurang empuk dan bentuknya kurang suka:( https://t.co/o9PZsKulfM","1772140949998612641","https://pbs.twimg.com/media/GJfoyDybcAACGsi.jpg","qeeeiinf","in","","0","2","0","https://twitter.com/qeeeiinf/status/1772140949998612641","1399705609","qeeeiinf"
"1770085918046916729","Sat Mar 23 02:16:16 +0000 2024","0","@berrypeachsweet Kak mw originote masii ada ga??","1771360284663599319","","berrypeachsweet","in","","0","1","0","https://twitter.com/cheszee_/status/1771360284663599319","1553250053464403968","cheszee_"
"1770685520944697824","Thu Mar 21 05:35:00 +0000 2024","6","Mayan sekale pas bgt stock abis hehe tadi fs jam 12 keknya masih fs the originote df https://t.co/WWmOozG41K","1770685520944697824","https://pbs.twimg.com/media/GJK8nAga8AAHpFC.jpg","","in","Join Channel Tele 👇🏻","0","0","0","https://twitter.com/discountfess/status/1770685520944697824","1251407687650177025","discountfess"
"1770406087499599912","Wed Mar 20 11:04:38 +0000 2024","0","Sunscreen spraynya originote perih bgt di mata anj seharian mata w berair krn perih apalagi pas td lg kelas bener2 nyiksa bgtttt","1770406087499599912","","","in","","0","3","0","https://twitter.com/bokunopigo/status/1770406087499599912","1679046806918037505","bokunopigo"
"1769367600885293308","Sun Mar 17 14:18:03 +0000 2024","1","Wts Preloved The Originote Cushion Harga 55k Shade : Light Warm Alasan jual karena salah shade baru dipake dua tap-tap buat semuka. Link oren https://t.co/EVCuzoTsGw Ada shopee video cari aja di profilku. #zonajajan #zonaBA #zonaBU #zonauang https://t.co/oavKqDy8WY","1769367600885293308","https://pbs.twimg.com/media/GI4OdDuaQAALwWJ.jpg","","in","","0","3","0","https://twitter.com/yuksinijajand/status/1769367600885293308","1705766923353690112","yuksinijajand"
"1772413588713480477","Tue Mar 26 00:01:44 +0000 2024","0","guys mending micella water facetology atau the originote ya? tolong minta reviewnya dong mau co bingung banget antara dua ini huhu https://t.co/4npytWreVT","1772413588713480477","https://pbs.twimg.com/media/GJjgwjzaMAANT_E.jpg","","in","EXO PLANET ","0","6","0","https://twitter.com/sehunielof_/status/1772413588713480477","1254462285428359168","sehunielof_"
"1769589659766833358","Mon Mar 18 05:00:26 +0000 2024","0","babi juga ni originote gw mau hemat tp dia bikin promo b1g1 tapi sbnrnya gw lagi ga butuh gt tapi kyk lumayan bgt?!","1769589659766833358","","","in","","0","1","0","https://twitter.com/poyukoyuu/status/1769589659766833358","1532152609624436736","poyukoyuu"
"1771122594034622871","Fri Mar 22 11:23:05 +0000 2024","0"," untuk kedua mw ini dari segi remover kalo eyeliner bisa keangkat tapi kalo untuk maskara waterproof masih ada sisa sisa sedikit dan menurutku itu normal ya better kalo mau bersihin maskara pake oil base aja. the originote sea makeup https://t.co/WiwWkpSQ9L","1771135505733927073","https://pbs.twimg.com/amplify_video_thumb/1771135151130775553/img/IAncdllWCsWRMdKb.jpg","imutorgnya","in","","0","1","0","https://twitter.com/imutorgnya/status/1771135505733927073","1378830902801752065","imutorgnya"
"1771076406518161476","Fri Mar 22 07:28:14 +0000 2024","0","shocked bgt cushion the originote bagus bgt untuk first impression","1771076406518161476","","","in","Indonesia","0","1","0","https://twitter.com/cieldesoleille/status/1771076406518161476","856744393797124096","cieldesoleille"
"1769696400781054047","Mon Mar 18 15:13:20 +0000 2024","87","step 1 pake compexion! ak pake cushion the originote‍️ ini coveragenya mantep banget kebetulan aku lagi ada beberapa PIH makanya cocok banget pake inii soalnya one tap udah cover seluruh wajah.. blendnya pelan2 aja dia gampang ko ga ngeblok.. sabar aja ngeblendnya jgn buru2 https://t.co/NUDo9H82y0","1769743897570201750","https://pbs.twimg.com/ext_tw_video_thumb/1769743841169690624/pu/img/NAIOtr5CMYtdZR8w.jpg","cryingbubbies","in","Bandung, Jawa Barat","0","2","2","https://twitter.com/cryingbubbies/status/1769743897570201750","1277277848290471936","cryingbubbies"
"1769558469903061380","Mon Mar 18 02:56:30 +0000 2024","1","[PRELOVED] the Originote: Toner Serum Moisturizer Lip Oil Serum NEGOTIABLE Tembalang Semarang Jawa Tengah https://t.co/INwQY4JI8d https://t.co/GEuuqm3Ooq","1769558469903061380","https://pbs.twimg.com/media/GI66TfUaYAAdPp0.jpg","","in","he/him","1","1","0","https://twitter.com/cartiercaratt/status/1769558469903061380","1582023264431648768","cartiercaratt"
"1770749837283070296","Thu Mar 21 09:50:34 +0000 2024","0","Ngiler cushion originote wkwk","1770749837283070296","","","in","","0","0","0","https://twitter.com/honnezee/status/1770749837283070296","1762246134716923904","honnezee"
"1770839058727465256","Thu Mar 21 15:58:13 +0000 2024","1","@undipmenfess bisa sopi !!! The Originote 32k ajaaaa https://t.co/hjcoTAKOx7","1770842357061025912","https://pbs.twimg.com/media/GJNLvILWgAAk-v4.jpg","undipmenfess","in","","0","2","0","https://twitter.com/ohsnnie/status/1770842357061025912","2538773035","ohsnnie"
"1769775869550043326","Mon Mar 18 17:20:22 +0000 2024","0","AHA BHA originote enak bgt woy pen w makan lmlm ky manis bgt","1769775869550043326","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/amekirano/status/1769775869550043326","990492757868167168","amekirano"
"1771896158644039915","Sun Mar 24 13:45:39 +0000 2024","0","bintang 1 buat mba² spg make-up di lu*es yg tdi tak tanyain moist originote ulatane rapenak tenan badalah apa aku terlihat seperti org yg gabisa beli make-up disono?! dah paling bener beli di guardian ajalah","1771896158644039915","","","in","","0","4","0","https://twitter.com/azzhrhn/status/1771896158644039915","1167564273351942144","azzhrhn"
"1770217447683215826","Tue Mar 19 22:35:03 +0000 2024","0","sunscreen originote bagus bgt ngurangin bruntusan","1770217447683215826","","","in","","0","1","0","https://twitter.com/halopapulici/status/1770217447683215826","1261868147700686848","halopapulici"
"1770076428459204774","Tue Mar 19 13:14:41 +0000 2024","4","The originote micellar water ukuran gede loh 300 ml cuma 35rb an combo kode GLOW24DM https://t.co/7CHIgAmsYn https://t.co/dqYv8jqEg0","1770076428459204774","https://pbs.twimg.com/media/GJCTHgBaYAA_B4d.jpg","","in","","0","0","1","https://twitter.com/pemburupromo28/status/1770076428459204774","2384473045","pemburupromo28"
"1769625651101999339","Mon Mar 18 07:23:27 +0000 2024","0","baru tau owner the originote dosen kecantikkan anjir","1769625651101999339","","","in","","0","0","0","https://twitter.com/beevvide/status/1769625651101999339","1697575238694006784","beevvide"
"1772295936854700225","Mon Mar 25 16:14:13 +0000 2024","0","FAAKKK MOIST ORIGINOTE JADI 10RB PAS GUE UDAH CO HARGA 20RB ","1772295936854700225","","","in","your finest girl","0","1","0","https://twitter.com/honenyan/status/1772295936854700225","1381975855002357761","honenyan"
"1771930890567868892","Sun Mar 24 16:03:39 +0000 2024","1","nyoba cica b5 shooting mois nya originote ","1771930890567868892","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/ludovicdesaint/status/1771930890567868892","1171847658899533824","ludovicdesaint"
"1770072582089503134","Tue Mar 19 12:59:24 +0000 2024","0","gais kalian kalau yg mau beli originote di jangan di toko BeautyBestieYou itu KW gaiss di produknya emg review ⭐5 semua tapi tenyata yang ⭐1 tuh di hide https://t.co/o1EPmQKq5q","1770072582089503134","https://pbs.twimg.com/media/GJCPnWna8AAvPFJ.jpg","","in","","0","0","0","https://twitter.com/fickleas_uare/status/1770072582089503134","1204722376232955904","fickleas_uare"
"1772205295999328562","Mon Mar 25 10:14:03 +0000 2024","22","test wear cushion originote valid emang bagus makin sore bukannya kusam malah nambah cakep? trs the only cream blush lokal yg bnr2 tahan sehariaaaaaaan pollllllll itu sejauh ini cuma mop punya https://t.co/o98CypwrLA","1772205295999328562","https://pbs.twimg.com/media/GJgjRunawAAsubf.jpg","","in","Bandung, Jawa Barat","1","0","13","https://twitter.com/skinatvelvet/status/1772205295999328562","249492333","skinatvelvet"
"1770085918046916729","Sat Mar 23 13:33:14 +0000 2024","0","@berrypeachsweet kak mw originote masih?","1771530649033122206","","berrypeachsweet","in","","0","1","0","https://twitter.com/zoesyzh/status/1771530649033122206","1531304882166063104","zoesyzh"
